ENTRY_ID,CATALOG,ID,CATALOGO,VALOR_SIEBEL,VALOR_HOMOLOGADO,ID_VALOR_HOMOLOGADO
114630,CT016SCHORDIND,IPTV-DELETE|LB-ADD|XDSL-ADD|STB-DELETE,CT016SCHORDIND,IPTV-DELETE|LB-ADD|XDSL-ADD|STB-DELETE,SI|  IPTV =>IP LB |SI,1814
114632,CT016SCHORDIND,|IPTV-ADD|XDSL-DELETE|STB-ADD|,CT016SCHORDIND,|IPTV-ADD|XDSL-DELETE|STB-ADD|,SI|  IP =>  IPTV  |NO,1815
114634,CT016SCHORDIND,|IPTV-ADD|LB-DELETE|STB-ADD|,CT016SCHORDIND,|IPTV-ADD|LB-DELETE|STB-ADD|,SI|  LB  =>  IPTV  |NO,1816
114636,CT016SCHORDIND,|IPTV-UPDATE|LB-DELETE|XDSL-DELETE|STB--|,CT016SCHORDIND,|IPTV-UPDATE|LB-DELETE|XDSL-DELETE|STB--|,NO|  LB  =>  IPTV  |NO,1817
114638,CT016SCHORDIND,|IPTV-DELETE|LB-DELETE|XDSL-UPDATE|STB-DELETE|,CT016SCHORDIND,|IPTV-DELETE|LB-DELETE|XDSL-UPDATE|STB-DELETE|,NO|  LB IPTV IP =>  IP  |SI,1818
114642,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-ADD|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-ADD|STB-ADD|,SI| IP VOIP => IP VOIP IPTV |NO,1819
114644,CT016SCHORDIND,|IPTV-ADD|LB-UPDATE|XDSL-UPDATE|STB-ADD|,CT016SCHORDIND,|IPTV-ADD|LB-UPDATE|XDSL-UPDATE|STB-ADD|,SI| LB IP => LB IP IPTV |NO,1820
114646,CT016SCHORDIND,|HSI-ADD|VOIP-UPDATE|,CT016SCHORDIND,|HSI-ADD|VOIP-UPDATE|,SI|VOIP => IP VOIP|NO,1821
114648,CT016SCHORDIND,|VOIP-DELETE|IPTV-ADD|STB-ADD|,CT016SCHORDIND,|VOIP-DELETE|IPTV-ADD|STB-ADD|,SI| LB => LB IP IPTV |SI,1822
114650,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|IPTV-DELETE|IPPBX-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|IPTV-DELETE|IPPBX-UPDATE|STB-DELETE|,NO|IP  IPTV  PBX => IP  PBX |SI,1823
114652,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|STB-ADD|,NO| |NO,1824
114654,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1825
114656,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV   =>IPTV IP_FIX  VOIP|NO,1826
114658,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI| |SI,1827
114660,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1828
114662,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV  IP =>IPTV IP_FIX  VOIP|NO,1829
114664,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI| |SI,1830
114666,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1831
114668,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1832
114670,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1833
114672,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1834
114674,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1835
114676,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |SI,1836
114678,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1837
114680,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1838
114682,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |SI,1839
114684,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1840
114686,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-ADD|,SI| |NO,1841
114688,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-UPDATE|STB-ADD|,SI|  => STB|NO,1842
114690,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-DELETE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-DELETE|STB-ADD|,SI| |SI,1843
114692,CT016SCHORDIND,|LB-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1844
114694,CT016SCHORDIND,|XDSL-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|XDSL-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1845
114696,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1846
114698,CT016SCHORDIND,|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV   =>IPTV IP_FIX  |NO,1847
114700,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV   =>IPTV IP_FIX  VOIP|NO,1848
114702,CT016SCHORDIND,|LB-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1849
114704,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1850
114706,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IPTV-UPDATE|STB-ADD|,SI| |NO,1851
114708,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV   VOIP=>IPTV IP_FIX  |NO,1852
114710,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV   VOIP=>IPTV IP_FIX  VOIP|NO,1853
114712,CT016SCHORDIND,|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1854
114714,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1855
114716,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IPTV-UPDATE|STB-ADD|,SI| |NO,1856
114718,CT016SCHORDIND,|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV  IP =>IPTV IP_FIX  |NO,1857
114720,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV  IP =>IPTV IP_FIX  VOIP|NO,1858
114722,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1859
114724,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1860
114726,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IPTV-UPDATE|STB-ADD|,SI| |NO,1861
114728,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV  IP VOIP=>IPTV IP_FIX  |NO,1862
114730,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-ADD|,SI|IPTV  IP VOIP=>IPTV IP_FIX  VOIP|NO,1863
114732,CT016SCHORDIND,|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1864
114734,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1865
114736,CT016SCHORDIND,|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1866
114738,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1867
114740,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-ADD|,SI| |NO,1868
114742,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1869
114744,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1870
114746,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1871
114748,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-ADD|,SI| |NO,1872
114750,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-ADD|,SI| |NO,1873
114752,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1874
114754,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1875
114756,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV   =>IPTV IP_FIX  VOIP|NO,1876
114758,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |SI,1877
114760,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1878
114762,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV  IP =>IPTV IP_FIX  VOIP|NO,1879
114764,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |SI,1880
114766,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1881
114768,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1882
26101,CT005RVCTXCCT,CE,CT005RVCTXCCT,CE,2000000,CE
26103,CT005RVCTXCCT,NIT,CT005RVCTXCCT,NIT,2000000,NIT
26106,CT005RVCTXCCN,CE,CT005RVCTXCCN,CE,Cedula de extranjeria,CE-CCN
26108,CT005RVCTXCCN,NIT,CT005RVCTXCCN,NIT,NIT,NIT-CCN
40601,CT008PQRCUNMOTIVO,Gran Cliente,CT008PQRCUNMOTIVO,Gran Cliente,Tipologia Exenta,529
40603,CT008PQRCUNMOTIVO,Enviar a Investigar,CT008PQRCUNMOTIVO,Enviar a Investigar,Tipologia Exenta,530
40605,CT008PQRCUNMOTIVO,Cerrado en front,CT008PQRCUNMOTIVO,Cerrado en front,Falla de Software,531
78605,CT016SBLXT2UPPRSTCCLRSN,FALLA EN CANAL INTERNACIONAL - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA EN CANAL INTERNACIONAL - REASIGNAR,FALLA EN CANAL INTERNACIONAL,814
78607,CT016SBLXT2UPPRSTCCLRSN,FALLA EN EL APROVISIONAMIENTO - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA EN EL APROVISIONAMIENTO - REASIGNAR,FALLA EN EL APROVISIONAMIENTO,815
78609,CT016SBLXT2UPPRSTCCLRSN,FALLA EN PUERTO DE EQUIPO SIN DISPONIBILIDAD PARA CAMBIO - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA EN PUERTO DE EQUIPO SIN DISPONIBILIDAD PARA CAMBIO - REASIGNAR,FALLA PUERTO EQUIPO SIN DISPONIBILIDAD PARA CAMBIO,816
78611,CT016SBLXT2UPPRSTCCLRSN,FALLA EN RED DE ABONADO PARA RECONSTRUCCION - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA EN RED DE ABONADO PARA RECONSTRUCCION - REASIGNAR,FALLA EN RED DE ABONADO PARA RECONSTRUCCION,817
78613,CT016SBLXT2UPPRSTCCLRSN,FALLA EN RED INTERNA - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA EN RED INTERNA - REASIGNAR,FALLA EN RED INTERNA,818
78615,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN ARMARIO - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN ARMARIO - REASIGNAR,FALLA GENERAL EN ARMARIO,819
78617,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN CAJA TERMINAL - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN CAJA TERMINAL - REASIGNAR,FALLA GENERAL EN CAJA TERMINAL,820
78619,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN DG - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN DG - REASIGNAR,FALLA GENERAL EN DG - REASIGNAR,821
78621,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN EQUIPO ACCESO DE INTERNET - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN EQUIPO ACCESO DE INTERNET - REASIGNAR,FALLA GENERAL EN EQUIPO ACCESO DE INTERNET,822
78623,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN EQUIPO ACCESO DE VOZ - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN EQUIPO ACCESO DE VOZ - REASIGNAR,FALLA GENERAL EN EQUIPO ACCESO DE VOZ,823
78625,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN PLATAFORMA TV,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN PLATAFORMA TV,FALLA GENERAL EN PLATAFORMA TV,824
78627,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN RED PRIMARIA - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN RED PRIMARIA - REASIGNAR,FALLA GENERAL EN RED PRIMARIA,825
78629,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN RED SECUNDARIA - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN RED SECUNDARIA - REASIGNAR,FALLA GENERAL EN RED SECUNDARIA,826
78631,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN STRIP TELEFONICO - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA GENERAL EN STRIP TELEFONICO - REASIGNAR,FALLA GENERAL EN STRIP TELEFONICO,827
78633,CT016SBLXT2UPPRSTCCLRSN,FALLA POR CONGESTION - REASIGNAR,CT016SBLXT2UPPRSTCCLRSN,FALLA POR CONGESTION - REASIGNAR,FALLA POR CONGESTION,828
78635,CT016SBLXT2UPPRSTCCLRSN,MAL INGRESADA ELEMENTOS NO RESERVADOS POR APLICACION TI,CT016SBLXT2UPPRSTCCLRSN,MAL INGRESADA ELEMENTOS NO RESERVADOS POR APLICACION TI,MAL INGRESADA ELEMENTOS NO RESERVADOS,829
114770,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1883
114772,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1884
114774,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-ADD|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1885
114776,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |SI,1886
114778,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1887
114780,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1888
114782,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-DELETE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |SI,1889
114784,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1890
114786,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-ADD|IPTV-UPDATE|VOIP-ADD|STB-DELETE|,NO| |NO,1891
114788,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-UPDATE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-UPDATE|STB-DELETE|,SI|  => STB|NO,1892
114790,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-DELETE|STB-DELETE|,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|VOIP-DELETE|STB-DELETE|,NO| |SI,1893
114792,CT016SCHORDIND,|LB-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1894
114794,CT016SCHORDIND,|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1895
114796,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1896
114798,CT016SCHORDIND,|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV   =>IPTV IP_FIX  |NO,1897
116600,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV   =>IPTV IP_FIX  VOIP|NO,1898
116602,CT016SCHORDIND,|LB-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1899
116604,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1900
116606,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IPTV-UPDATE|STB-DELETE|,NO| |NO,1901
116608,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV   VOIP=>IPTV IP_FIX  |NO,1902
116610,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-UPDATE|XDSL-ADD|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV   VOIP=>IPTV IP_FIX  VOIP|NO,1903
